"","ID_03","ID_05","ID_06","ID_07","ID_08","ID_09","ID_10","ID_10_CONFIRM","ID_10_CORRECTED","INC_01","INC_02","INC_03","INC_04","INC_06","INC_10","INC_11","INC_12","AA01_1","AA01_2","AA02_1","AA02_2","EXP25_1","EXP25_2","EXP26_1","EXP26_2","key","formdef_version","duration","submissionday"
"424",2,3383,1,13,8,2,6,1,NA,10000,"0",0,0,0,0,0,4000,0,0,NA,NA,7,4,5,5,"uuid:c6e86cb9-d44d-4607-b0ee-28679c87e251",2305021814,114.433334350586,2021-09-23
"425",2,3384,1,13,8,2,6,1,NA,0,"0",0,0,0,0,232000,0,0,0,NA,NA,0,0,NA,NA,"uuid:8475aa74-7a9e-46d8-aab8-24aac04fe355",2305021814,105.916664123535,2021-09-23
"426",21,3386,1,13,8,2,6,1,NA,0,"0",0,0,0,0,6500,0,0,0,NA,NA,0,0,NA,NA,"uuid:c17271fd-559e-4b71-b0e9-a78c97acd057",2305021814,112.533332824707,2021-09-23
"427",21,3388,1,13,8,2,6,1,NA,0,"0",0,0,0,0,140000,0,0,0,NA,NA,0,0,NA,NA,"uuid:6ef4028e-f2f2-4c09-a4f8-3759615d1c28",2305021814,165.033340454102,2021-09-23
"428",37,3389,1,13,8,2,6,1,NA,360000,"0",0,0,0,0,2e+05,0,0,0,NA,NA,1,7,1,5,"uuid:1bfaa71e-d113-4080-9df0-ebee42caeec6",2305021814,99.8499984741211,2021-09-23
"429",242,3391,46,13,8,2,6,1,NA,0,"80000",0,0,0,0,0,77000,0,0,NA,NA,3,0,1,NA,"uuid:57e54210-bfb2-4e18-bc09-57b309161061",2305021814,103.550003051758,2021-09-23
"430",242,3392,82,13,8,2,6,1,NA,45000,"0",0,0,4000,0,0,0,0,0,NA,NA,0,0,NA,NA,"uuid:a7803910-b909-4417-83a8-c54c6bb361e3",2305021814,112.099998474121,2021-09-23
"431",211,3395,46,13,8,2,6,1,NA,0,"0",0,110000,0,0,0,0,0,0,NA,NA,3,1,1,5,"uuid:13851ba7-dd60-47d3-bc9c-6e52e9ad9f64",2305021814,135.016662597656,2021-09-23
"432",234,3397,46,13,8,2,6,1,NA,30000,"0",0,0,0,0,50000,90000,0,0,NA,NA,2,1,5,5,"uuid:fad0b899-a308-4a8d-8f05-53cbc7917706",2305021814,132.016662597656,2021-09-23
"433",3,3398,46,13,8,2,6,1,NA,10000,"0",0,0,0,0,0,50000,0,0,NA,NA,0,0,NA,NA,"uuid:40337d7c-e119-461b-9823-084582b5edc3",2305021814,100.166664123535,2021-09-23
"434",226,3399,82,13,8,2,6,1,NA,0,"0",0,0,0,0,150000,90000,0,0,NA,NA,7,0,5,NA,"uuid:ea594467-d52f-46de-96a8-bfc0af4d7d9e",2305021814,90.6500015258789,2021-09-23
"435",211,3400,82,13,8,2,6,1,NA,0,"0",0,0,0,0,0,70000,0,0,NA,NA,0,0,NA,NA,"uuid:f1aee1e2-d9a6-43bf-9fcb-701e31a037e0",2305021814,96.5666656494141,2021-09-23
"436",10,3403,113,14,5,2,6,1,NA,0,"0",0,0,0,0,0,60000,0,0,NA,NA,0,0,NA,NA,"uuid:fbae65b8-af11-4815-b4c5-263de36f10e7",2305021814,92.5500030517578,2021-09-23
"437",10,3404,61,14,5,2,6,1,NA,2500000,"4000000",0,0,0,0,0,0,0,0,NA,NA,1,1,5,5,"uuid:c47d5f9e-6b7a-4b12-9abb-c95e4ffc8550",2305021814,151.016662597656,2021-09-23
"438",10,3405,113,14,5,2,6,1,NA,0,"0",0,0,0,0,0,60000,0,0,NA,NA,3,0,5,NA,"uuid:ab723e87-18c9-4e22-9676-b0d198acf7d3",2305021814,140.550003051758,2021-09-23
"439",6,3406,113,14,5,2,6,1,NA,0,"100000",0,0,0,0,3000,75000,0,0,NA,NA,2,0,5,NA,"uuid:416aa347-ef4a-4d53-b1c9-777753fe1dd9",2305021814,86.8666687011719,2021-09-23
"440",56,3407,113,14,5,2,6,1,NA,0,"46000",0,0,0,0,0,0,0,0,NA,NA,7,0,1,NA,"uuid:b5343224-5d96-449f-b017-d42001ab475c",2305021814,67.3333358764648,2021-09-23
"441",10,3408,113,14,5,2,6,1,NA,0,"0",0,0,0,0,0,40000,0,0,NA,NA,1,0,5,NA,"uuid:89f037d0-7c59-421d-a5a8-54f3b6e9386a",2305021814,76.2666702270508,2021-09-23
"442",43,3409,113,14,5,2,6,1,NA,0,"0",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"uuid:4f1d262f-87e6-4b61-819f-a52285bec563",2305021814,126.900001525879,2021-09-23
"443",43,3410,113,14,5,2,6,1,NA,12000,"0",0,0,0,0,12000,250000,0,0,NA,NA,0,0,NA,NA,"uuid:e37b1c14-a3ce-48e0-acdd-f9ebe1024616",2305021814,136.899993896484,2021-09-23
"444",229,3411,113,14,5,2,6,1,NA,15000,"0",0,0,0,0,0,0,0,0,NA,NA,5,0,1,NA,"uuid:b3b59541-24d4-487c-bd4c-fd9e4e0af7bb",2305021814,118.783332824707,2021-09-23
"445",43,3412,61,14,5,2,6,1,NA,0,"0",0,0,0,0,0,150000,1,0,1,NA,7,0,1,NA,"uuid:f002f0b0-c1ea-4906-af57-1aca65f98c1c",2305021814,105.383331298828,2021-09-23
"446",10,3413,113,14,5,2,6,1,NA,0,"0",0,0,0,0,0,3e+05,1,0,1,NA,2,0,5,NA,"uuid:f4323fb0-13fa-4b59-998d-941107f748a6",2305021814,117.199996948242,2021-09-24
"447",43,3414,113,14,5,2,6,1,NA,0,"0",0,0,30000,0,0,40000,0,0,NA,NA,0,0,NA,NA,"uuid:bffe799b-9d96-4acf-83af-9b3bfa4477bb",2305021814,105.066665649414,2021-09-24
"448",6,3415,113,14,5,2,6,1,NA,0,"0",0,0,0,0,2e+05,0,0,0,NA,NA,2,0,5,NA,"uuid:7df4151a-5c11-41b6-81e4-2fff4ad01a64",2305021814,142.183334350586,2021-09-24
"449",10,3416,113,14,5,2,6,1,NA,1e+05,"0",70000,0,0,0,0,0,0,0,NA,NA,3,1,5,5,"uuid:782a311e-ae60-47f9-b6c8-385259b0b1cd",2305021814,103.566665649414,2021-09-24
"450",6,3417,113,14,5,2,6,1,NA,0,"45000",0,0,0,0,0,140000,0,0,NA,NA,7,0,5,NA,"uuid:c102872c-5e59-4fcd-b1af-b28acaf93972",2305021814,183.08332824707,2021-09-24
"451",43,3419,113,14,5,2,6,1,NA,0,"3000",0,0,0,0,0,28000,0,0,NA,NA,7,0,1,NA,"uuid:158a9c54-d874-411e-960a-73bf61240e9d",2305021814,71.3666687011719,2021-09-24
"452",10,3420,113,14,5,2,6,1,NA,20000,"0",0,0,0,0,6000,1e+05,0,0,NA,NA,3,2,5,5,"uuid:921c7a70-e041-4f7b-8f80-85aac3d5b9a4",2305021814,98.5500030517578,2021-09-24
"453",9,3421,113,14,5,2,6,1,NA,50000,"30000",0,0,0,0,0,30000,0,0,NA,NA,2,0,5,NA,"uuid:2b416892-7a89-403d-b7fe-740a6272b28e",2305021814,162.716659545898,2021-09-24
"454",43,3422,113,14,5,2,6,1,NA,0,"20000",0,0,0,0,0,60000,0,0,NA,NA,0,0,NA,NA,"uuid:b2a37407-af31-49ce-9f66-bc474cbfe4e5",2305021814,118.150001525879,2021-09-24
"455",43,3423,113,14,5,2,6,1,NA,15000,"0",0,0,0,0,0,75000,0,0,NA,NA,7,0,1,NA,"uuid:19d57f8c-b4c4-4dd6-8f82-d5fc54fef362",2305021814,79.4000015258789,2021-09-24
"456",6,3424,113,14,5,2,6,1,NA,0,"0",0,0,0,0,0,104000,0,0,NA,NA,0,2,NA,5,"uuid:85dae3c1-9621-4bfc-a44a-8c35a5cdbc68",2305021814,134.100006103516,2021-09-24
"457",6,3425,113,14,5,2,6,1,NA,40000,"0",0,0,0,0,40000,60000,0,1,NA,5,1,0,5,NA,"uuid:ecfae30b-4c8e-460a-a77f-9a3a9eb48393",2305021814,78.5,2021-09-24
"458",23,3426,113,14,5,2,6,1,NA,0,"0",0,0,0,0,0,0,0,1,NA,1,0,0,NA,NA,"uuid:5cebea4d-6583-42e6-8c99-85d456670d0f",2305021814,169.483337402344,2021-09-24
"459",57,3427,113,14,5,2,6,1,NA,0,"0",0,0,2e+05,0,0,50000,0,0,NA,NA,2,0,5,NA,"uuid:c612e5f4-0791-47af-9f95-85b724a30391",2305021814,76.0833358764648,2021-09-24
"460",57,3428,113,14,5,2,6,1,NA,0,"40000",0,0,0,0,20000,80000,0,0,NA,NA,3,2,5,5,"uuid:0546715b-41cf-4c91-bc07-04e96bae5399",2305021814,123.599998474121,2021-09-24
"461",57,3429,113,14,5,2,6,1,NA,160000,"0",0,0,0,0,20000,40000,0,0,NA,NA,2,0,5,NA,"uuid:9bce7bfe-0966-426b-b631-3aca0bad5b5a",2305021814,135.483337402344,2021-09-24
"462",10,3430,113,14,5,2,6,1,NA,0,"0",0,0,0,0,0,30000,0,0,NA,NA,0,0,NA,NA,"uuid:7fd47a94-4b78-4200-9159-4d6665ac3634",2305021814,147.783340454102,2021-09-24
"463",229,3432,113,14,5,2,6,1,NA,0,"0",0,0,0,0,3400,0,0,0,NA,NA,7,0,1,NA,"uuid:bbedded5-46dd-4fca-9fc0-d33614cb949e",2305021814,110.550003051758,2021-09-24
"464",10,3433,113,14,5,2,6,1,NA,0,"0",0,0,0,0,0,1e+05,0,0,NA,NA,3,0,5,NA,"uuid:052062b1-8257-4c25-a14f-aaf21a5371bd",2305021814,89.6166687011719,2021-09-24
"465",57,3434,113,14,5,2,6,1,NA,0,"0",0,0,0,0,0,80000,0,0,NA,NA,4,0,5,NA,"uuid:5a651ce3-f0c9-4dd2-8ef5-d0f86c2c7602",2107051720,118,2021-09-24
"466",23,3435,113,14,5,2,6,1,NA,0,"0",0,0,0,0,5000,1e+05,0,0,NA,NA,3,0,5,NA,"uuid:aeb79b42-7bdb-45bf-a70e-95db8937e218",2305021814,221.383331298828,2021-09-24
"467",23,3436,113,14,5,2,6,1,NA,0,"0",0,0,0,0,0,0,1,0,1,NA,3,0,5,NA,"uuid:972df40b-76d2-4a69-b93f-be14f1042b45",2305021814,118.433334350586,2021-09-24
"468",23,3437,113,14,5,2,6,1,NA,3000,"0",0,0,0,0,4000,0,0,0,NA,NA,1,0,1,NA,"uuid:1bb12327-c530-4bc7-811a-fc0c69f9fb47",2305021814,99.2333297729492,2021-09-24
"469",57,3438,113,14,5,2,6,1,NA,50000,"0",0,0,0,0,80000,30000,1,0,1,NA,2,0,5,NA,"uuid:b6515ebb-bfc0-465e-8a04-65ba089d2ef8",2305021814,139.016662597656,2021-09-24
"470",9,3439,113,14,5,2,6,1,NA,30000,"0",0,0,0,0,0,1e+05,0,0,NA,NA,3,0,5,NA,"uuid:022d6883-7b3e-4fff-9562-92767d9d99d5",2305021814,94.5999984741211,2021-09-24
"471",9,3440,113,14,5,2,6,1,NA,0,"0",0,0,0,0,0,180000,0,0,NA,NA,6,0,5,NA,"uuid:da52d91c-d4f1-41ac-8e6b-b4997a81abcd",2305021814,147.616668701172,2021-09-24
"472",6,3441,113,14,5,2,6,1,NA,0,"70000",0,0,0,0,0,30000,0,0,NA,NA,0,0,NA,NA,"uuid:9cf64cff-a906-4234-a538-407c01c38ffa",2305021814,131.633331298828,2021-09-24
"473",239,3442,113,14,5,2,6,1,NA,0,"0",0,0,0,0,350000,0,0,0,NA,NA,0,0,NA,NA,"uuid:c8bf2b48-3959-4555-a523-5f23a45a47af",2305021814,113.516670227051,2021-09-24
"474",23,3443,113,14,5,2,6,1,NA,0,"0",0,0,0,0,1000,50000,0,0,NA,NA,4,0,5,NA,"uuid:a5b1dc5b-1dc3-4243-ab14-43bb4af4f398",2305021814,107.199996948242,2021-09-24
"475",23,3444,113,14,5,2,6,1,NA,50000,"0",0,0,0,0,0,40000,0,0,NA,NA,2,0,1,NA,"uuid:995301cc-271a-485f-8a5f-ade0b91c14f5",2305021814,105.883331298828,2021-09-24
"476",23,3445,113,14,5,2,6,1,NA,3e+05,"0",0,0,0,0,2000,0,0,1,NA,1,0,0,NA,NA,"uuid:a95e21a3-9266-4d61-ae8c-3138b7adf1ef",2305021814,355.466674804688,2021-09-24
"477",57,3447,113,14,5,2,6,1,NA,50000,"0",0,0,0,0,10000,0,0,0,NA,NA,2,0,5,NA,"uuid:6eb6c73a-d179-4a1b-bb57-52a87ac77d2f",2305021814,123.949996948242,2021-09-24
"478",57,3448,113,14,5,2,6,1,NA,0,"30000",0,0,0,0,0,50000,0,0,NA,NA,2,1,5,5,"uuid:a914c37e-ecd1-41a7-bdb1-1853e26c4581",2305021814,141.800003051758,2021-09-24
"479",57,3449,113,14,5,2,6,1,NA,0,"0",0,0,0,0,0,2e+05,0,0,NA,NA,7,0,5,NA,"uuid:fef737e8-9632-4be7-a177-77a91dc54008",2305021814,98,2021-09-24
"480",57,3450,113,14,5,2,6,1,NA,0,"0",0,0,0,0,0,50000,0,1,NA,1,1,0,5,NA,"uuid:da2d804f-ed71-4b81-86b5-247807829077",2305021814,128.633331298828,2021-09-24
"481",62,3451,43,14,5,2,6,1,NA,0,"0",0,0,0,0,2e+05,0,0,0,NA,NA,2,0,1,NA,"uuid:16c1afa4-89ed-48c6-9c7c-aa0bf0a38f8f",2305021814,99.7666702270508,2021-09-24
"482",4,3452,43,14,5,2,6,1,NA,0,"0",0,0,0,0,0,0,0,0,NA,NA,3,2,5,5,"uuid:3058aba8-081b-4274-a444-0ea0aa55046a",2305021814,98.8499984741211,2021-09-24
"483",4,3453,43,14,5,2,6,1,NA,6000,"0",0,0,0,0,0,0,0,0,NA,NA,1,0,5,NA,"uuid:413722a7-c864-4b77-94b2-0097233e3f3b",2305021814,124.333335876465,2021-09-24
"484",61,3454,43,14,5,2,6,1,NA,20000,"0",0,0,0,0,0,0,0,0,NA,NA,2,2,5,5,"uuid:5f59b3ad-b364-4ac7-a351-ee594c0fe64c",2305021814,110.349998474121,2021-09-24
"485",4,3455,43,14,5,2,6,1,NA,20000,"0",0,0,0,0,0,2e+05,0,0,NA,NA,3,0,5,NA,"uuid:b2f1ba2a-a968-4fa0-ba82-fa9e4b2ea831",2305021814,105.183334350586,2021-09-24
"486",61,3456,43,14,5,2,6,1,NA,0,"0",0,0,0,0,0,18000,1,0,1,NA,0,0,NA,NA,"uuid:71a95790-73d3-4b82-88f6-c57f7e1e141e",2305021814,134.283340454102,2021-09-24
"487",51,3457,43,14,5,2,6,1,NA,0,"100000",0,0,0,0,5e+05,0,0,0,NA,NA,5,0,5,NA,"uuid:32194c13-18b3-4949-bb1b-a1096132cc30",2305021814,63.7999992370605,2021-09-25
"488",51,3458,43,14,5,2,6,1,NA,50000,"70000",0,0,0,0,-88,0,0,1,NA,1,4,0,1,NA,"uuid:dfa8e846-3af7-479c-b774-80a191051e50",2305021814,148.649993896484,2021-09-25
"489",51,3459,43,14,5,2,6,1,NA,0,"0",0,0,0,0,8100,0,0,0,NA,NA,0,0,NA,NA,"uuid:dcebf726-aa1e-45e1-a026-1a2218c9d460",2305021814,103.800003051758,2021-09-25
"490",51,3460,43,14,5,2,6,1,NA,1e+05,"0",0,0,0,0,0,0,0,0,NA,NA,0,0,NA,NA,"uuid:16b6e195-0b91-45a1-8d14-3cfb56e8f3f8",2305021814,122.666664123535,2021-09-25
"491",19,3461,43,14,5,2,6,1,NA,20000,"15000",0,0,20000,0,10000,80000,0,0,NA,NA,5,0,1,NA,"uuid:f0c18a29-6ae7-4593-b910-cd666ef86d88",2305021814,73.8666687011719,2021-09-25
"492",19,3462,43,14,5,2,6,1,NA,0,"100000",0,0,0,0,0,0,0,0,NA,NA,4,0,5,NA,"uuid:56d522ef-8775-4bc0-a678-5d1184b40573",2305021814,88.1500015258789,2021-09-25
"493",19,3463,43,14,5,2,6,1,NA,1e+05,"300000",0,0,0,0,50000,75000,0,0,NA,NA,1,0,5,NA,"uuid:c122fb14-1b25-4085-95a5-92d34d91c3ef",2305021814,122.616668701172,2021-09-25
"494",51,3464,43,14,5,2,6,1,NA,0,"0",0,0,0,0,0,0,0,0,NA,NA,0,0,NA,NA,"uuid:82f2c530-90a1-4871-8cad-dbace848edb0",2305021814,112.883331298828,2021-09-25
"495",3,3465,43,14,5,2,6,1,NA,36000,"115000",0,0,0,0,0,0,0,0,NA,NA,3,0,5,NA,"uuid:ac913388-f3d2-44a2-9467-9d9d27880e8a",2305021814,103.216667175293,2021-09-25
"496",3,3466,43,14,5,2,6,1,NA,6000,"50000",0,0,0,0,0,40000,0,0,NA,NA,3,0,5,NA,"uuid:91b44254-f71e-4d17-baa9-2c35a5217625",2305021814,70.5166702270508,2021-09-25
"497",3,3467,43,14,5,2,6,1,NA,0,"0",0,0,0,0,0,0,0,0,NA,NA,2,0,5,NA,"uuid:eefdce03-2990-4448-9531-e222c127233b",2305021814,70.0999984741211,2021-09-25
"498",3,3468,43,14,5,2,6,1,NA,150000,"0",0,0,0,0,0,0,0,0,NA,NA,3,0,5,NA,"uuid:fbc3488e-1c6f-46d9-ac43-3dc31d5afe4b",2305021814,244.533340454102,2021-09-25
"499",3,3469,43,14,5,2,6,1,NA,25000,"0",0,0,0,0,0,450000,0,0,NA,NA,2,0,5,NA,"uuid:62e46da8-fd6f-4b87-9d95-3eb7d8bde71b",2305021814,151.383331298828,2021-09-25
"500",33,3470,81,14,5,2,6,1,NA,4000,"0",0,0,1000,0,0,0,1,0,1,NA,2,1,1,5,"uuid:f5282d5b-6814-4b2e-9fbd-005ea8c09e7a",2305021814,112.699996948242,2021-09-25
"501",54,3471,81,14,5,2,6,1,NA,20000,"10000",0,2e+05,0,0,0,80000,0,0,NA,NA,5,0,5,NA,"uuid:bc1c36b1-5720-45b5-a755-e5a96589ffc2",2305021814,68.4333343505859,2021-09-25
"502",33,3472,81,14,5,2,6,1,NA,3e+05,"0",0,0,0,0,0,48000,0,0,NA,NA,2,0,5,NA,"uuid:b0352901-562e-4671-a0d4-5ac486d9580a",2305021814,114.216667175293,2021-09-25
"503",227,3473,81,14,5,2,6,1,NA,70000,"34000",0,0,0,0,50000,0,0,0,NA,NA,4,0,5,NA,"uuid:f4c2a879-1620-479a-8c7c-a041cd88b76b",2305021814,76.75,2021-09-25
"504",16,3474,81,14,5,2,6,1,NA,15000,"-88",0,0,0,0,15000,0,0,0,NA,NA,0,0,NA,NA,"uuid:91924c58-3434-4c07-823a-10e4bc51acf7",2305021814,140.5,2021-09-25
"505",46,3475,81,14,5,2,6,1,NA,0,"0",0,0,0,0,0,180000,0,0,NA,NA,7,0,5,NA,"uuid:718cf9cc-208f-4556-bd3a-619aca68a891",2305021814,181.733337402344,2021-09-25
"506",16,3476,81,14,5,2,6,1,NA,15000,"0",0,0,0,0,15000,0,1,0,1,NA,2,0,5,NA,"uuid:440f6bb4-195f-4e84-8ff4-7e7756aed023",2305021814,152.616668701172,2021-09-25
"507",46,3478,81,14,5,2,6,1,NA,2e+05,"0",0,0,0,0,0,0,0,0,NA,NA,3,0,5,NA,"uuid:f0e38e94-ed4b-4cf3-8272-d4c19b9ac688",2305021814,115.533332824707,2021-09-25
"508",1,3480,81,14,5,2,6,1,NA,1e+05,"0",0,0,0,0,1e+05,0,0,0,NA,NA,4,0,5,NA,"uuid:47d8d775-0851-49e1-9bfc-81278c4369b4",2305021814,105.666664123535,2021-09-25
"509",1,3481,81,14,5,2,6,1,NA,1e+05,"100000",0,0,0,0,1e+05,0,0,0,NA,NA,0,0,NA,NA,"uuid:d23439d8-4d9e-45cf-9605-dc6e5884f94c",2305021814,65.5833358764648,2021-09-25
"510",46,3482,81,14,5,2,6,1,NA,0,"50000",0,0,0,0,0,30000,1,0,1,NA,0,0,NA,NA,"uuid:a5320550-d817-4051-b16f-2f5f9278c428",2305021814,147.149993896484,2021-09-25
"511",60,3483,81,14,5,2,6,1,NA,30000,"0",0,0,0,0,0,0,0,0,NA,NA,1,1,5,5,"uuid:f1c75546-8c5d-4055-936e-c09df04c9d5c",2305021814,73.8833312988281,2021-09-25
"512",33,3484,81,14,5,2,6,1,NA,12000,"0",0,0,0,0,0,2e+05,0,0,NA,NA,4,0,5,NA,"uuid:05e7c8bf-e337-4a7d-9ab6-64e4c55466c0",2305021814,74.3166656494141,2021-09-25
"513",60,3485,81,14,5,2,6,1,NA,5e+05,"800000",5e+05,0,0,0,0,0,0,0,NA,NA,2,0,1,NA,"uuid:eca7f6cf-8aee-4156-9834-bfe4c0a8c88a",2305021814,95.0666656494141,2021-09-25
"514",54,3486,81,14,5,2,6,1,NA,0,"30000",0,0,0,0,0,1e+05,0,0,NA,NA,2,2,5,5,"uuid:b2be74e8-d93e-42d5-9b25-32b7f571b674",2305021814,56.5999984741211,2021-09-25
"515",54,3487,81,14,5,2,6,1,NA,0,"0",0,0,0,0,0,2e+05,0,0,NA,NA,3,0,5,NA,"uuid:6756542e-3451-44e1-9214-ddf5147d2164",2305021814,98.1666641235352,2021-09-25
"516",1,3488,81,14,5,2,6,1,NA,40000,"200000",0,0,0,0,15000,0,0,0,NA,NA,7,0,5,NA,"uuid:84964aef-b80b-4630-80a7-9bb8b26d39c2",2305021814,94.8333358764648,2021-09-25
"517",60,3489,81,14,5,2,6,1,NA,2e+05,"0",0,0,0,0,0,0,0,0,NA,NA,7,7,1,5,"uuid:8d29d664-c712-4b4b-ab9b-45e01876809c",2305021814,124.099998474121,2021-09-25
"518",54,3490,81,14,5,2,6,1,NA,0,"20000",0,0,0,0,30000,0,0,0,NA,NA,4,1,5,5,"uuid:5d2929b7-231f-4fac-8926-5dbbe861d66a",2305021814,112.349998474121,2021-09-25
"519",1,3491,81,14,5,2,6,1,NA,0,"20000",0,0,0,0,0,0,0,0,NA,NA,7,0,1,NA,"uuid:ef96c17f-1d61-4db9-8722-48b5640a40e6",2305021814,121.333335876465,2021-09-25
"520",1,3492,81,14,5,2,6,1,NA,0,"250000",0,0,0,0,15000,30000,0,0,NA,NA,4,0,5,NA,"uuid:4f2986ab-a3e9-430d-bae6-a84803cb8515",2305021814,112.466667175293,2021-09-25
"521",33,3493,81,14,5,2,6,1,NA,27000,"300000",50000,0,0,0,0,0,0,0,NA,NA,7,2,5,5,"uuid:1fc18ab2-60cd-41fa-9ac4-55fbefa2bbd5",2305021814,107.550003051758,2021-09-25
"522",1,3494,81,14,5,2,6,1,NA,10000,"10000",0,0,0,0,15000,0,0,0,NA,NA,0,0,NA,NA,"uuid:fd7e9271-f663-4d31-b5dc-1b80d17c75ec",2305021814,73.1999969482422,2021-09-25
"523",33,3495,81,14,5,2,6,1,NA,20000,"0",0,0,0,0,0,0,1,0,1,NA,7,7,5,5,"uuid:907c51d2-c7f7-4c44-b8f5-8b8d35ce7dbf",2305021814,129.183334350586,2021-09-25
"524",33,3496,81,14,5,2,6,1,NA,150000,"0",0,0,60000,0,0,0,1,0,1,NA,2,0,5,NA,"uuid:4ff9abc3-1498-4796-9882-6c26b7a1540e",2305021814,146.683334350586,2021-09-25
"525",33,3498,81,14,5,2,6,1,NA,0,"50000",0,0,0,0,0,0,1,0,2,NA,7,3,5,5,"uuid:285b5f2a-d657-43fa-8380-c2b68f2df0ca",2305021814,91.1500015258789,2021-09-25
"526",16,3499,81,14,5,2,6,1,NA,5e+05,"0",40000,0,12000,0,50000,0,0,0,NA,NA,3,3,5,5,"uuid:d4d1f279-c277-4811-9094-d2b11b84e745",2305021814,181.350006103516,2021-09-27
"527",16,3501,81,14,5,2,6,1,NA,20000,"30000",0,40000,0,0,20000,0,0,0,NA,NA,4,0,5,NA,"uuid:24162cce-94dc-4444-a06a-f8f194b474d5",2305021814,98.0500030517578,2021-09-27
"528",16,3502,81,14,5,2,6,1,NA,50000,"0",9000,0,0,0,30000,21000,0,0,NA,NA,2,0,5,NA,"uuid:edf8b9cd-0288-47bd-9500-76f5a15149c3",2107051720,290.366668701172,2021-09-27
"529",60,3503,81,14,5,2,6,1,NA,3e+05,"50000",0,0,0,0,0,10000,0,0,NA,NA,2,7,5,5,"uuid:85a6cb2e-555a-46b8-8510-e2f8a836a6e8",2107051720,158.899993896484,2021-09-27
"530",60,3504,81,14,5,2,6,1,NA,80000,"0",0,0,0,0,0,2e+05,0,0,NA,NA,3,0,1,NA,"uuid:63eda179-a019-4a62-b7af-4b104e5a9513",2305021814,145.733337402344,2021-09-27
"531",16,3505,81,14,5,2,6,1,NA,15000,"80000",13000,0,0,0,80000,0,0,0,NA,NA,2,3,5,5,"uuid:f11517d8-be2a-4e6e-8f97-2f6629bb4980",2305021814,156.066665649414,2021-09-27
"532",60,3506,81,14,5,2,6,1,NA,60000,"0",0,0,0,0,0,90000,0,0,NA,NA,2,0,1,NA,"uuid:c278b8e9-9e1f-4ded-8909-136c571cfaf5",2305021814,176.283340454102,2021-09-27
"533",60,3507,81,14,5,2,6,1,NA,2e+05,"0",0,0,0,0,0,0,0,0,NA,NA,2,0,5,NA,"uuid:14bfc5a5-3011-4a46-99f0-6a1185b36146",2305021814,74.5833358764648,2021-09-27
"534",60,3508,81,14,5,2,6,1,NA,4e+05,"440000",0,0,0,0,0,0,0,0,NA,NA,3,0,1,NA,"uuid:2e4eb448-2145-4757-ba2f-853977825173",2305021814,116.766670227051,2021-09-27
"535",46,3509,81,14,5,2,6,1,NA,98000,"0",0,1200000,0,0,22000,0,0,0,NA,NA,7,0,1,NA,"uuid:ea2c7444-9a95-4da5-ae22-6c6cc1104d3d",2305021814,139.449996948242,2021-09-27
"536",46,3510,81,14,5,2,6,1,NA,2e+05,"300000",0,0,0,0,-88,0,1,0,1,NA,5,0,1,NA,"uuid:4c7dfe8f-01d6-483a-b4a6-792d293d8908",2305021814,95.3666687011719,2021-09-27
"537",33,3511,81,14,5,2,6,1,NA,38000,"0",0,0,0,0,0,0,1,0,3,NA,3,0,5,NA,"uuid:85340d5f-bc2a-4c97-95c6-290318140573",2305021814,181.216659545898,2021-09-27
"538",1,3512,81,14,5,2,6,1,NA,0,"400000",0,0,0,0,0,150000,0,0,NA,NA,3,0,5,NA,"uuid:6bb66e4e-fac0-4431-8ee4-5d0a23e6bfb8",2305021814,62.533332824707,2021-09-27
"539",46,3513,81,14,5,2,6,1,NA,50000,"300000",0,0,0,0,0,0,1,0,1,NA,7,7,1,1,"uuid:bbf8cd93-5684-4c7d-af8c-af5b597c6809",2305021814,133.233337402344,2021-09-27
"540",16,3514,81,14,5,2,6,1,NA,150000,"0",15000,0,0,0,150000,0,0,0,NA,NA,2,0,5,NA,"uuid:5e017c0f-ce0e-4d1f-8fad-df74d99c4ac3",2305021814,63.8333320617676,2021-09-27
"541",16,3515,81,14,5,2,6,1,NA,7e+05,"0",0,0,0,0,5e+05,0,0,0,NA,NA,3,0,5,NA,"uuid:7e855a16-2d07-4499-b531-1ee485ec5b63",2305021814,111.016670227051,2021-09-27
"542",1,3516,81,14,5,2,6,1,NA,0,"15000",0,0,0,0,15000,0,0,0,NA,NA,2,0,5,NA,"uuid:5b0d5a1b-cc73-4ab0-96dc-f19a98720298",2305021814,123.783332824707,2021-09-27
"543",1,3517,81,14,5,2,6,1,NA,50000,"0",0,0,0,0,30000,0,0,0,NA,NA,4,0,1,NA,"uuid:ebe31e78-2218-4671-9990-7333e98ef513",2305021814,155.066665649414,2021-09-27
"544",16,3518,81,14,5,2,6,1,NA,50000,"0",0,0,0,0,50000,1e+05,0,0,NA,NA,3,0,5,NA,"uuid:6eb26e3e-2d1c-4b0d-b8f5-5da8503b7976",2305021814,122.733329772949,2021-09-27
"545",1,3519,81,14,5,2,6,1,NA,1e+05,"0",0,0,0,0,10000,0,0,0,NA,NA,3,0,5,NA,"uuid:a0f519dd-0767-4370-b620-1d06c655b6de",2305021814,53.4166679382324,2021-09-27
